productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B00007G39I,Hasbro Playskool Busy Ball Popper,A1F8KUTSZ00ALI,0/0,5.0,1140307200,My 1 year old loves this! He got it for Christmas and it has helped him learn cause and effect. He learned to turn it on quickly and how to put balls back in. He giggles and dances with the music. Here's my question...does anyone know if extra balls are available?,toys games,baby toddler toys,activity play centers
B00007G39I,Hasbro Playskool Busy Ball Popper,AHNHLGKIZ2N3B,4/4,4.0,1072656000,"The Busy Ball Popper is something of a rarity in today's toy market - it's unapologetic fun that makes very little attempt to teach anything at all. As long as you understand what you're getting, then it's great.Our son gets a kick out of watching the balls loop through the machine and into the air; he gets an even bigger kick when the balls bounce wrong and rebound throughout the room. It's a mini-workout chasing after them, but it's worth it to see him enjoy it so.I agree with other reviews that the unit could be easily tipped over, but the last time I checked, the easy solution to this problem is to supervise your child. Trust me - you'll have as much fun as he/she does watching the Ball Popper at work. But again, this isn't suitable for any pull-up or lean-on activity.The fan motor that propels the balls is about as loud as a hair dryer on a low setting. However, the music snippets make up for the white noise as they're better than most toys. The balls themselves are very lightweight in order to allow them to travel; as a result, they are likely too fragile for play beyond the Ball Popper.Again, the Busy Ball Popper is a lot of fun and does what it's intended to do very well. It's not educational (get something LeapFrog) and it's not a pull-up toy and it's not trying to be either. If you go in understanding what you're getting, you won't be disappointed.",toys games,baby toddler toys,activity play centers
B00007G39I,Hasbro Playskool Busy Ball Popper,A2ZQFI6YIC2AXI,7/7,4.0,1130371200,"I initially got this toy for my daughter when she was one year old, and she didnt have an interest in it and could not understand how to get it going. Now that she's two, wow! She loves the music (though I think the fan that runs the toy is a little loud), the movement, and the different places to put the balls. The balls are just the right size for little hands, too. Just as soon as she sits down and the balls get going, one may bounce out across the floor - so she's up and down, retrieving balls, putting them in, turning the toy on, what more could you ask to keep a toddler busy!!?? She thinks its alot of fun.Note - if you loose some balls, you can order them from Hasboro in sets of 5.",toys games,baby toddler toys,activity play centers
B000FGKHC0,Schylling Thomas Wood Tool Box with Tools,A1W92ZJ4QCLOIG,0/0,5.0,1225411200,My grandson loved the tools and the toolbox. On his birthday he helped his Mom put all his new toys together using the tools.,toys games,baby toddler toys,activity play centers
B000N2B91E,Schylling Horse Jewelry Box,A3V756KN295ZMJ,2/2,4.0,1233273600,"I chose this jewelry box because my 3 year daughter loves horses. This was an extra gift that was added to her other gifts on her birthday. When I received it, I thought the design is very clean, the inside has a rich blue color that creates an elegant look. It's a smaller jewelry box that I thought, but it's great for her smaller pretend jewelry. The horse that spins as the music plays is very cute. For the price, I thought it was reasonable. Great Gift Choice!",toys games,baby toddler toys,activity play centers
B00007G39I,Hasbro Playskool Busy Ball Popper,AGRHDCX3A0IGH,0/0,4.0,1199491200,"My son got one of these for Christmas this year. The sound from the blower freaked him out a little at first, and the balls fly EVERYWHERE which can be somewhat annoying, but other than that it's a pretty cool toy. Maybe they could improve it by giving it a little less air pressure from the blower.",toys games,baby toddler toys,activity play centers
B00000IT4G,Lullaby Light Show by Tomy with Classical Music by Brahms,A2XB9PH5K61G9A,2/2,1.0,1198800000,This product is made defective and deceptive. Will not even entertain baby as it is sub-parly made. The music is slow and it is wind up that does not last to help a parent occupy their baby or even soothe. The light show only works if you personally hold it right up to the wall exactly where baby can see it. You would need a shelfing unit just for that. This would be unsafe to install and a pain for something that doesn't work well in the first place. I will not even give this away it will be thrown away.,toys games,baby toddler toys,activity play centers
B00007G39I,Hasbro Playskool Busy Ball Popper,AR1QSGYRSTNSX,0/0,5.0,1192752000,"This toy rocks! It is incredibly simple but its randomness keeps it interesting for a very long time. The big red button is easy to find and press. The balls pop out with just enough speed, enough to send the balls flying but not hurt if the ball hits you in the face. My one year old has a great time finding objects to insert into the launch tube. Pens do not work :) However, the design is amazingly kid tolerant, nothing really damages it. I love how the dish and ramp are made of a softish plastic so when you (inevitably) trip onto it, it does not cause too much injury.The only problem I can think of is that it works best when it is very level, otherwise the balls do not roll back into the feeder. But even that is educational since my baby has learned to push the balls in when they are stuck.And it has good music. Great toy!",toys games,baby toddler toys,activity play centers
B000H8ESQC,Taggies Grabby Elephant Toy,A266XIT4TEI8A9,0/0,5.0,1310601600,"I found the Taggies website last week (I had never heard of it before that) by accident while I was Googling ""tag baby blankets"" (a friend had told me she had heard of baby blankets made of/with tags---we all know how much babies love to play with/suck on tags!). After looking around the Taggies website, I came across this little elephant and thought he was the cutest toy they had, and the price was very good ($14.07 each, via Amazon). After reading ALL the reviews, I ordered 5 (we had 4 friends with babies due soon, plus one for our own daughter, 6 mos. old). Description",toys games,baby toddler toys,activity play centers
B0002HZLUA,Haba Big Voyage,A3GI94W5WZ938G,14/14,5.0,1196812800,"If I could only choose 5 toys for my son, this would have to be one of them. It has entertained him through his infant months with the brightly colored animals that offer different sounds when shaken or squeezed, and it is continuing to offer great play options into toddlerhood. He can sort the animals with their wagons according to size or color. He can enjoy the wagon train in action (he is fascinated by watching the 3 wagons being pulled along). And the pretend play options with this toy are limitless. Despite the opinions of the previous reviewer, we feel that this toy is very sturdy, yet flexible (after all, the wagons are constructed of cloth covered thick foam, making it nice for younger babies). We have never had trouble with the wagons separating, no matter how quickly they are pulled or jerked along. And my son (now 12 months) has never been able to take apart the wheels. However, if he is able to in a few months, this will only provide one more way to use this toy--as a way to teach how to put together and take apart, as well as another way to sort by size. This simple toy offers so much for the creative child!**A year later at almost 24 months, my son loves this toy more than he did at 12 months. Pull toys have been a hit over recent months, and he is beginning to create pretend scenarios with the bear, cat, and mouse along with their wagons. This toy is wonderful for open-ended play, and I would absolutely still consider it one of the best in our collection.",toys games,baby toddler toys,activity play centers
